id,display_name,price,type,efficiency,wattage,modular,colour
73814337-38ea-4951-b331-d5f5cb6a690b,be quiet! Straight Power 12,202.34,ATX,platinum,850,Full,Black
19e650d1-6d1a-4d21-9dc7-401fa85e723c,EVGA SuperNOVA 1000 G6,204.37,ATX,gold,1000,Full,Black
06329d7e-8383-4a90-b7e1-c09a83084e3c,Corsair HX1200i,599.0,ATX,platinum,1200,Full,
02920290-f3fe-44d9-8e1e-4fc3283cb8a6,Super Flower Leadex III Gold,104.99,ATX,gold,750,Full,Black
05752c8e-c3a9-4a6e-8e2c-db1698d28a46,EVGA 450 BR,,ATX,bronze,450,False,
62b7c103-87f9-4e41-9482-92a41ff02f8e,EVGA SuperNOVA 850 G2,319.99,ATX,gold,850,Full,
b7425255-412f-42a8-8f05-755f3b31dee7,Corsair RM750x White (2018),248.0,ATX,gold,750,Full,White / Black
bd3e4957-3114-472b-a7e7-206c4db2d283,SeaSonic VERTEX GX-1000,219.99,ATX,gold,1000,Full,Black / Silver
fe5bacad-02de-4397-bdd9-835c033d869c,SeaSonic FOCUS GX,,ATX,gold,550,Full,Black
1d42e0fd-e688-44e0-9597-48dc610118bf,SeaSonic FOCUS Plus Platinum,149.99,ATX,platinum,650,Full,
20df939f-794c-45fe-a652-1c34495a1340,Thermaltake Smart BX1 650,64.98,ATX,bronze,650,False,Black
bc3dc3e7-39d2-4dda-abdb-177195183db5,Super Flower Leadex III Gold,114.99,ATX,gold,850,Full,Black
3699318a-9b6f-483b-be2a-e7688034b96b,Thermaltake Toughpower GF3 TT Premium,164.99,ATX,gold,1200,Full,Black
1b000575-251b-4f8b-8c8e-0b66b0aa2923,Super Flower Leadex Platinum SE,179.99,ATX,platinum,1200,Full,Black
426b104f-34da-4144-aaf5-230e9881a2f1,Corsair CX550F,94.99,ATX,bronze,550,Full,White / Black
8eca1b95-a32b-4194-b3ef-a02076accb3e,Silverstone HELA 1200R,233.03,ATX,platinum,1200,Full,Black
40af9c51-8a6e-43cc-a2a1-d1e0c3c97841,be quiet! System Power 9 700 CM,148.2,ATX,bronze,700,Semi,Black
64479a88-e858-4671-91ab-b57833c1c0f6,GameMax GX Pro Rampage,99.99,ATX,gold,850,Full,Black
66e37239-2dc1-4dc4-8976-62988f1be1d9,Corsair CX650M,218.0,ATX,bronze,650,Semi,
71a1cd2f-4eca-470a-b181-1c996d54f749,Corsair RM850e (2022),292.33,ATX,gold,850,Full,Black
1b8439c5-b375-438e-a5e8-e97e502dfd7b,EVGA SuperNOVA 750 G3,277.99,ATX,gold,750,Full,
0620f095-308d-4499-a3fa-2c854b2e98f6,Asus ROG THOR 850P,224.2,ATX,platinum,850,Full,Black / Red
5e69578b-de7f-4404-ae64-b03178558b7b,EVGA 600 BQ,,ATX,bronze,600,Semi,
237b7e5c-91c5-482a-a25c-ecccd161e16d,Thermaltake Toughpower GF3 TT Premium,194.99,ATX,gold,1350,Full,Black
17898f9b-ce82-45d3-a4e7-ae9da13a83d3,KOLINK Core RGB,,ATX,plus,500,False,Black
9f923532-dad7-41d4-8137-d692416ec05a,ARESGAME AGV,,ATX,bronze,500,False,Black
a3acb54b-ace9-41ea-b5cb-07adcbab078c,Corsair HX850 Platinum,379.0,ATX,platinum,850,Full,
6e090331-7cca-4304-a2ff-a3925950bb93,Asus ROG THOR P2 Gaming EVA Edition,470.15,ATX,platinum,1000,Full,Black / Silver
44db464c-11b8-47f0-9512-7ec77fc8e3ab,Thermaltake TR2,,ATX,,500,False,
7edffb88-9686-4fd6-9231-859853584942,SeaSonic FOCUS Plus Gold,199.99,ATX,gold,1000,Full,Black
3f0b40b7-7782-4d1c-99ee-204714a24613,Super Flower Leadex V Pro,169.99,ATX,platinum,1000,Full,White
b280d924-501c-4529-b7c1-3089ab783f54,Asus ROG Strix,,ATX,gold,650,Full,Black / Red
c97fea06-f832-46c0-8631-ab1beac7c74b,EVGA SuperNOVA 550 GM,139.99,SFX,gold,550,Full,Black
4adeb708-13f3-4945-bdd0-51cfc0e5cdb5,Cooler Master V850 V2,,ATX,gold,850,Full,White
fb54d729-474a-4371-b659-8665d699c18f,Corsair RM650,194.88,ATX,gold,650,Full,Black
3d3b8305-0ff7-4009-babb-5ad07b436f15,be quiet! SFX L Power,165.93,SFX,gold,500,Full,
9096a7fa-0f29-437a-a8f0-b897d844420c,EVGA SuperNOVA 1000 P3,219.99,ATX,platinum,1000,Full,Black / Silver
ea0ed1b5-5e67-4722-a65c-b664a783923d,KOLINK Classic Power,,ATX,bronze,700,False,Black / Red
c1e68e98-985f-4787-8194-870cdb1f0e07,Aerocool LUX RGB 750M (230V EU),,ATX,bronze,750,Semi,Black
82c4b41e-5353-4ba9-8dbe-9e2cb9238d9b,be quiet! Pure Power 11 600,119.92,ATX,gold,600,Semi,Black
eb4bc164-1dc3-408c-9f54-a1f91e7ed6f7,be quiet! Dark Power 13,209.9,ATX,titanium,750,Full,Black
aaf2d156-ac0e-4bd6-ab3c-cdc360e5a932,EVGA SuperNOVA 450 GM,,SFX,gold,450,Full,Black
db09abec-0704-4fb9-991d-92e3de67c932,EVGA SuperNOVA 850 G3,,ATX,gold,850,Full,
af5850b6-eaa3-4bfa-abfc-7d59ac53ff6c,EVGA 650 GQ,157.99,ATX,gold,650,Semi,
07315898-216d-4ec6-930c-abe0503e5a39,Corsair CX550 (2017),,ATX,bronze,550,False,
4358a9e9-c75f-415b-afcc-328848c5cd37,Cooler Master V850 Gold i,228.36,ATX,gold,850,Full,Black / Gold
769b1321-4a21-4693-bd31-16419fb58657,MSI MPG A1000G,,ATX,gold,1000,Full,Black
1bef241b-edab-4f21-b54b-512d7ad22b6f,Corsair RM850x,184.99,ATX,gold,850,Full,
745903bf-a15a-4d4a-a971-f8afdd7341c4,Cooler Master MasterWatt,111.72,ATX,bronze,750,Semi,Black
f64cf95c-1dad-4982-b3e6-bfd8d6a9960b,EVGA 850 B5,109.99,ATX,bronze,850,Full,Black
778c6714-7382-428e-9424-31e979cef1e2,Corsair TX550M Gold,99.99,ATX,gold,550,Semi,
d2afa8a7-a0be-455a-89ff-a9fc7ae53499,SeaSonic G12 GM,114.3,ATX,gold,550,Semi,Black / Blue
c872be65-6eb2-435c-93c3-e85a6748060a,Apevia Galaxy,69.98,ATX,gold,850,Semi,Black
cc4cf9cf-2126-4faa-ad23-5188488af322,Fractal Design Ion Gold,139.29,ATX,gold,750,Full,Black
a0e81041-5ce1-44fa-9394-38a532559b7b,GameMax GP,,ATX,bronze,650,False,Black
83895303-6689-490e-aa1c-40580e92b7cc,Corsair RM850,226.99,ATX,gold,850,Full,Black
eda50cbc-59db-439e-bc5d-4141b69908b5,Thermaltake Smart BM2,,ATX,bronze,650,Semi,Black
5e236cc9-c773-41f2-93a3-72a25037222d,CoolMax ZX-500,39.99,ATX,plus,500,False,
cd70eb97-a15b-4bb0-8a12-525f39395b78,Deepcool PM850D,97.98,ATX,gold,850,False,Black
0c141620-c349-470d-8e8c-57822601d180,Asus ROG Strix Aura Edition,221.99,ATX,gold,1000,Full,Black
8c8f1db4-285b-4a20-876a-c40764e7eec9,EVGA SuperNOVA 1600 P+,360.31,ATX,platinum,1600,Full,Black
5558f73a-a486-416a-9ab3-dba9e7b9fa1d,Corsair SF600,,SFX,gold,600,Full,
761aa8b6-5752-428f-912b-eb86964208d6,Segotep GM,,ATX,gold,750,Full,Black
10a00501-4586-42d8-a807-b911b79cd802,Silverstone FX600 Platinum,179.99,Flex ATX,,600,False,Black
5fe35233-cc10-45e6-90fc-3b5c5cd01041,KOLINK Classic Power,,ATX,bronze,500,False,Black / Red
ce77f428-8b22-4c47-9cad-2891bd8b6748,be quiet! Straight Power 11,218.59,ATX,platinum,1000,Full,Black
4dc6b6e1-567c-435e-8f65-ca8cba597014,Corsair CX450M (2015),136.72,ATX,bronze,450,Semi,
a8615471-8abd-4e0f-9ce6-f39632021208,Vetroo GV1000,135.99,ATX,gold,1000,Full,White
ebbec860-4360-461c-ae71-ae040c969727,Raidmax Cobra,49.99,ATX,bronze,700,False,
fa088698-95d1-4ed7-842e-18692246d069,Thermaltake Smart BX1 550,,ATX,bronze,550,False,Black
b8f36734-124a-44a5-9fe6-2999bce7fd26,Deepcool PM750D,100.14,ATX,gold,750,False,Black
71eba5ea-7a94-4be1-83fc-88c34ab1d147,Corsair RM750x,179.95,ATX,gold,750,Full,
772f41e6-54f3-4dd1-be27-8d3e9540c9b5,Thermaltake Toughpower GF1 PE,,ATX,gold,650,Full,
f1760970-f28e-48e4-9c4f-3d8905dc429c,be quiet! Straight Power 11 850W,169.9,ATX,gold,850,Full,
fd5e5eb5-37e7-43bd-bf6b-cf1ed5542fc2,be quiet! SFX Power 3 450,144.0,SFX,bronze,450,False,Black
85c88a2b-0e23-4b98-96a6-2037248a8330,Gigabyte AORUS P1200W,289.99,ATX,platinum,1200,Full,Black
491ec5a0-acaa-403c-abd5-e05bbdf9ea83,Cooler Master MWE Gold 650,,ATX,gold,650,Full,Black
e7671933-b9e2-4f14-b2ae-fc09381bd09e,Cooler Master MWE Bronze V2,,ATX,bronze,550,False,Black
d920ced5-387b-4d2c-8a0d-fa874786df94,EVGA SuperNOVA 1000 P6,289.99,ATX,platinum,1000,Full,Black / Silver
ec57965c-bd99-4924-98f4-4cf8f56f31f4,Deepcool PF600 230V,,ATX,plus,600,False,Black
768e94c5-ec4f-40cc-9cb9-776d8b8613eb,EVGA SuperNOVA 1000 G5,179.99,ATX,gold,1000,Full,Black / Green
87beb375-b30f-4114-ab2d-8ec8571a1820,be quiet! Pure Power 11,,ATX,gold,700,False,Black
cd18f27b-290e-41fe-abe0-b102bcd814fc,PowerSpec PS 650BF,74.98,ATX,bronze,650,False,Black
31b26f65-22d5-49b2-9bbb-cdcfdbebcd9d,GameMax GX Pro Rampage,159.99,ATX,platinum,1050,Full,White
ca7219ec-54ac-40b3-ae9b-28842dd5d658,be quiet! Pure Power 12 M,199.9,ATX,gold,1200,Full,Black
7bf49e33-78e4-45b0-88a0-b19b80e1c8ff,Corsair CX750F,219.99,ATX,bronze,750,Full,White / Black
ce1f6c56-2b5e-4365-92cd-f84d4ee8e492,Cooler Master G700,,ATX,gold,700,False,Black
e61e940a-84ec-48f4-9dd5-03c6f2400239,Apevia Prestige,74.98,ATX,gold,1000,False,Black
8adc7cce-8e80-4b19-8292-f886a99ec651,Rosewill HIVE S,89.99,ATX,bronze,1000,Full,
371920c6-ba66-4746-9892-fdff8ce4abd2,FSP Group Hydro G Pro,191.31,ATX,gold,1000,Full,Black
99445740-e282-4e55-9065-7d269b745c50,Thermaltake Toughpower GX1 500,,ATX,gold,500,False,Black
0a8942a9-d767-42ed-b12c-879d1017b238,Cooler Master Elite V3,,ATX,plus,600,False,Black
5973bc26-d51f-4004-a7c6-f912e5e0c1af,ARESGAME AGV,,ATX,bronze,750,Semi,Black
1aeb9fd1-ffaa-461e-be99-ecf6025ef6f6,Super Flower Legion GX Pro,89.99,ATX,gold,850,Semi,Black
76979c16-cd72-48c1-8985-02732bf8e6a0,be quiet! Straight Power 11,158.59,ATX,platinum,750,Full,Black
7249030f-9343-4d2c-92c2-46adde9e5b3c,EVGA SuperNOVA 1600 G+,219.99,ATX,gold,1600,Full,Black
d23da682-0829-4b60-8a13-d612dbf94b93,Cooler Master V750 V2,,ATX,gold,750,Full,White
a3f85a70-326a-4705-bc1e-60084e22f2f0,Corsair HX1000i,449.0,ATX,platinum,1000,Full,
311faa60-2bc4-43fd-862a-6e71096f3f80,Corsair CX750F,,ATX,bronze,750,Full,Black
ea04db34-705d-4a34-b8a2-d4e5dff34e9f,EVGA SuperNOVA 650 G3,172.49,ATX,gold,650,Full,
c6ec68af-5ffa-45ed-9935-32198eaafbcb,Apex AG-M,84.99,ATX,gold,750,Full,Black
1be47033-fbe1-41b5-95d0-514b6a4947ce,SeaSonic B12 BC,,ATX,bronze,750,False,
daad8982-a82c-4d35-ba8b-767ba6f3d1e0,Raidmax RX-530SS,39.99,ATX,,530,Semi,
b18cda6b-94a0-4ac9-b093-7f1f3d19569e,Cooler Master MasterWatt,111.92,ATX,bronze,650,Semi,
0dbb88f1-05e3-4706-98b8-6d0e8c5997ea,PowerSpec PS 750BSM,79.98,ATX,bronze,750,Semi,Black
88af9df5-3d20-4acd-9e8b-197906d0e012,Silverstone DA850 Gold,,ATX,gold,850,Full,Black / White
c84141ce-bda2-4fca-8a74-34c023d86f6d,Super Flower Leadex III ARGB,169.99,ATX,gold,750,Full,White
d29c2cbd-3be4-4283-bd2f-973ee06b8075,SeaSonic G12 GC,,ATX,gold,850,False,Black / Blue
b86fa499-528a-415c-8991-2c3f753875a0,be quiet! Pure Power 11,,ATX,bronze,300,False,Black
b7e12767-fccb-4e2f-bf55-f16e374da79f,Deepcool PK650D,,ATX,bronze,650,False,Black
800f804c-63ec-4272-ba04-0925296a029c,EVGA SuperNOVA 650 P5,119.99,ATX,platinum,650,Full,Black / Teal
e41e0d28-c2d4-4f8c-93bb-efab82c681bb,Thermaltake Smart,,ATX,plus,430,False,Black / White
e9e11771-1683-464e-9d7a-4146a1a4459c,be quiet! Straight Power 11,258.59,ATX,platinum,1200,Full,Black
34af8d43-b812-4e3d-b685-d9365ddb4daa,Corsair VS550 (2018),,ATX,plus,550,False,
de9cccaa-a8ac-4ef5-a24b-812163d3f63d,MSI MPG A750G PCIE5,110.99,ATX,gold,750,Full,Black
4fcfdfa8-deed-4a3b-b314-c232e782abbb,Silverstone DA750 Gold,131.21,ATX,gold,750,Full,Black / White
8c4dbe42-9064-4394-92ac-f8efbbed62ba,Cooler Master V750 SFX GOLD,178.99,SFX,gold,750,Full,White
8a747298-4f5e-43c5-8ecb-248bc4e61f21,Corsair RM750,218.99,ATX,gold,750,Full,Black
f129a5ff-b6b7-451f-ae86-3d891f92822f,SeaSonic PRIME PX-1600 ATX 3.0,509.99,ATX,platinum,1600,Full,Black / Silver
73aea2bd-8318-4985-87af-16ce9c42eef8,Corsair CX600M,,ATX,bronze,600,Semi,
46e88513-2142-46e0-a7d5-2801a1c5f075,Corsair TX650M,,ATX,gold,650,Semi,Black
4e66bf99-e024-4b6e-8022-31207b88d865,Silverstone Strider,,ATX,gold,650,Full,
12c3e555-b075-41e6-b24f-cf3a64ce4e9b,Fractal Design Ion Gold,197.55,ATX,gold,850,Full,Black
1bac51bf-b2e8-4434-8044-32c9fca818bc,Cooler Master V SFX Platinum,,SFX,platinum,1300,Full,Black
7247e56e-f677-4190-b195-39014ba317c2,EVGA SuperNOVA 650 G2,,ATX,gold,650,Full,
e22edd59-e155-42c4-ab14-fe36d66008b4,Super Flower LEADEX VII XG,184.99,ATX,gold,1300,Full,Black
d0940d77-222c-4853-9521-059b4f27d4be,Phanteks Revolt SFX,189.99,SFX,platinum,850,Full,Black
8f928bfd-202d-4679-b39d-21fe610e8b4f,be quiet! System Power 9 CM,138.94,ATX,bronze,400,Semi,Black
3fcee6a0-f143-410a-beb5-d326b21d736e,Apevia Spirit,,ATX,,600,False,
0a0d3b7f-5813-411f-a620-4580e0382ed8,be quiet! Pure Power 11,,ATX,gold,500,False,Black
61cdc56e-ade2-4336-951c-138f75fd6117,SeaSonic FOCUS Gold,93.99,ATX,gold,550,Semi,
36c18052-c2fd-4517-b57f-5544ea12f8c0,Corsair HX750 Platinum,289.0,ATX,platinum,750,Full,
b991bd13-6234-4309-a2f3-108ef89ecbd9,Gigabyte UD850GM PG5 (rev. 2.0),160.98,ATX,gold,850,Full,Black
137a834c-5578-4287-81de-ad6957ea165b,Deepcool PX-G,142.29,ATX,gold,1000,Full,Black
548d67bf-a841-4e95-8928-c3aaf7253b62,Rosewill HIVE,,ATX,bronze,650,Semi,
645c4460-6dd4-4d6e-896c-901b2d285787,Corsair CX600,,ATX,bronze,600,False,
5912bd7f-d47c-41fc-89fb-f14db26418f0,Silverstone Essential,59.99,ATX,bronze,550,False,Black
48a48219-4585-4332-86ba-521c2afc808b,EVGA SuperNOVA 750 G6,140.88,ATX,gold,750,Full,Black
ca24784b-5515-46df-915b-d45f35d48184,Cooler Master MWE White V2 230V,,ATX,plus,650,False,Black
5022a6a5-103b-4eb0-bfd2-e3c643240b8f,Corsair Vengeance 750M,94.99,ATX,silver,750,Semi,
9c9f4968-eabe-47f0-942d-177786988684,EVGA SuperNOVA 1000 G+,,ATX,gold,1000,Full,Black
41de4502-9f43-413d-b54f-2e3ed2aefb4e,Cougar POLAR,249.9,ATX,platinum,1200,Full,White
40c29baf-4a5c-4d14-aec8-6a55ef5716e4,Corsair RM1000e (2022),245.0,ATX,gold,1000,Full,Black
ddfacd90-6f1c-46cf-bf2a-d7be9b3a56da,Silverstone SFX,73.98,SFX,bronze,300,False,Black
aece4e8b-ce6f-4676-8307-bf35b3a1a776,Corsair RM850x (2018),280.0,ATX,gold,850,Full,White / Black
8f932027-a290-47dd-8e3c-81d5423e30e2,Corsair RM750,219.99,ATX,gold,750,Full,
a093e3aa-a9ea-46f3-8448-b1469589b474,EVGA SuperNOVA 850 P6,206.42,ATX,platinum,850,Full,Black / Silver
0c2a5d76-74fd-44b8-bdae-d04eb7a9bcbc,Deepcool PK750D,,ATX,bronze,750,False,Black
54d33178-87ca-43c9-bed5-b2f5aa13a743,Corsair SF450,299.99,SFX,platinum,450,Full,Black
1d8ae1a3-9127-4d66-ae41-dd14e2913dda,Corsair CX750M V2 (2017 Edition),209.0,ATX,bronze,750,Semi,Black / White
273fd39b-3297-4170-8251-103d5cfa1c01,Asus ROG LOKI,310.5,SFX,platinum,750,Full,Black / Silver
c20aca1d-f299-41ab-8052-5610813d41f8,Enermax REVOLUTION D.F. 2,149.99,ATX,gold,1200,Full,Black
d64ec74e-2d5d-433e-98b4-310e383478ac,Deepcool PF650 230V,,ATX,plus,650,False,Black
7b782d42-fa4c-48ef-80d1-61a30dc23b3e,SeaSonic PRIME TX-1600 ATX 3.0,,ATX,titanium,1600,Full,Black / Silver
710fa57e-e896-4648-9885-c13c30207c61,Thermaltake Smart BX1,104.68,ATX,bronze,750,False,Black
f56fb6ce-b3d3-41b2-95cd-06be5368d484,Cooler Master MWE Bronze V2,,ATX,bronze,450,False,Black
0a7b1b6e-3ab1-474d-86be-7774986687e0,ADATA XPG PYLON,,ATX,bronze,550,False,Black
19368773-77e8-428e-9ca7-ea672b90f659,Thermaltake Toughpower TF1 - TT Premium,399.99,ATX,titanium,1550,Full,Black
662ad14a-544f-4194-b863-6d636879b152,Fractal Design Ion SFX 650G,,SFX,gold,650,Full,Black
3ef10426-1da3-4b81-bb4b-1b6353b70dea,Corsair CX650F,199.93,ATX,bronze,650,Full,Black
64e7f536-a3f3-46b9-b742-c1790a3fe038,Thermaltake Toughpower GX1,81.66,ATX,gold,600,False,Black
0103054c-4a5d-4d97-b2cf-bcac5e7a90c7,SeaSonic VERTEX PX-1200,329.99,ATX,platinum,1200,Full,Black / Silver
2bcdb54a-c966-41e6-8929-4ea78f718334,Montech TITAN GOLD 1000W,164.99,ATX,gold,1000,Full,Black
9706b433-f8c6-472a-af2c-1022cf826d78,SeaSonic B12 BC,,ATX,bronze,650,False,
8db42b54-43a2-4bdd-930f-bc49d32df214,Silverstone Extreme 850R Platinum,218.13,SFX,platinum,850,Full,Black
4e3ff10c-44eb-4ab2-a5c2-273acad29224,EVGA 750 BQ,,ATX,bronze,750,Semi,
fd80f359-81f4-4238-adcb-141b6c9d07cc,Vetroo GV1000,129.99,ATX,gold,1000,Full,Black
bb9d14ef-d16d-4efe-bb47-1aa248ff164d,Silverstone FX350-G,97.99,Flex ATX,gold,350,False,Black
847e8a03-9ca6-4899-8cff-19f10447a83b,SeaSonic FOCUS SGX (2021),169.99,SFX,gold,750,Full,Black
226466b4-40f4-4969-bf15-1403533cd9df,GameMax RGB Rainbow,99.99,ATX,gold,750,Full,Black
c9a86680-7a3c-4ce5-a93b-ab5adad90242,Cooler Master XG850 Plus,169.99,ATX,platinum,850,Full,Black
9ecfe876-8b42-48db-a667-4f89b38ce413,iTek GF EVO,,ATX,gold,650,Full,Black
2e71bc1f-9e55-4a4a-8c46-17d8117790dc,Deepcool PF500 230V,,ATX,plus,500,False,Black
704b9e7f-5660-42af-838d-7c6ab4f3bbbe,SeaSonic VERTEX PX-1000,279.99,ATX,platinum,1000,Full,Black / Silver
6af076e7-9bf9-4a05-b585-a8c9d1e0af20,Cooler Master MWE White V2 230V,91.33,ATX,plus,700,False,Black
c2fce2f2-1e4c-4b6a-a27e-c35fa92103cd,be quiet! Dark Power Pro 12,,ATX,titanium,1200,Full,Black
16670c53-3c35-448b-b7f4-5e0c362c022f,Corsair HX1000i (2022),360.0,ATX,platinum,1000,Full,Black
4b110ff0-b8f7-4227-b9af-99b6d0c79566,Asus ROG LOKI,,SFX,platinum,850,Full,White / Silver
5a948e5e-f16a-4310-a52e-1d816d077f3d,Asus TUF Gaming,,ATX,bronze,750,False,Black
06f42893-55d1-47be-afbd-ceff43d08a74,Corsair RM650 (2019),216.53,ATX,gold,650,Full,Black
740e9fc4-c74a-40d3-b314-b37ce6870292,Xilence XP500R6,89.19,ATX,,500,False,Black / Red
b7fc4a9c-dbc0-44df-bb76-6889d220b990,EVGA SuperNOVA 550 G2,,ATX,gold,550,Full,
646b047b-8498-4f86-98e6-09254b79d7d7,Cooler Master Elite 400 V3,75.47,ATX,plus,400,False,Black
d19f2958-2428-42a1-a8a2-f3ddab0bfeed,EVGA SuperNOVA 1600 P2,559.29,ATX,platinum,1600,Full,
1f452219-e77d-4947-a573-b9d638997c06,be quiet! Dark Power Pro 12,457.98,ATX,titanium,1500,Full,Black
014545a4-404a-4617-a62f-c094b9c5ee4e,GameMax RGB Rainbow,,ATX,gold,550,Full,Black
75c5ab60-38ed-42d3-82f3-d805cb3a725f,Corsair VS350,,ATX,plus,350,False,Black
361af869-87ee-48e2-abc7-8c6db8c131f0,Thermaltake Thermaltake TP-750M,87.44,ATX,gold,750,Semi,
03d02daa-0f98-4d91-9cca-cbdbd24d4f8f,Corsair TX650M Gold,,ATX,gold,650,Semi,
a2e21acc-957a-4313-8aa6-68b155babbca,EVGA 550 BP,65.84,ATX,bronze,550,False,Black
9b4f549f-9a85-401d-85a4-524ec46236ef,Corsair RM850 (2019),217.89,ATX,gold,850,Full,Black
ede6cf37-020a-4993-9e87-f1e165aa50ce,Corsair RM550x (2021),,ATX,gold,550,Full,Black
a2929639-e761-476b-a1c0-94fb8f71f905,SeaSonic FOCUS,234.71,ATX,platinum,550,Full,Black
d82ebce5-40f1-46b2-adfa-8d55ce9a3708,Corsair VS650 (2018),464.94,ATX,plus,650,False,
ffffd8c8-e0e8-4455-b77d-5ef02170bf1a,Corsair RM750e (2022),158.99,ATX,gold,750,Full,Black
895b90f9-6f3c-4dee-9fe2-492a25957555,Corsair VS450,99.98,ATX,plus,450,False,
6c9d246a-ac19-4504-8594-45cc40e174ec,Asus TUF Gaming 650B,,ATX,bronze,650,False,Black
bdacebf1-dfc8-4d82-b00b-35247dfd532e,Corsair RM850x White,336.2,ATX,gold,850,Full,White / Black
dc83d802-3563-4372-995b-33421ac2b008,EVGA SuperNOVA 1600 G2,661.3,ATX,gold,1600,Full,
85429fd9-1b0d-4afb-9804-8ff77b81369f,Cooler Master Elite V3,,ATX,,500,False,Black
f7809642-ddcb-4d59-9d15-bad772703cf5,Deepcool PK550D,,ATX,bronze,550,False,Black
a6cea52c-5fbd-420f-a6c7-25f36bcee7c0,Antec Signature,300.58,ATX,titanium,1000,Full,Black / Silver
7b87420a-9c64-4218-ae53-e4ec568d0936,Raidmax XT,30.99,ATX,,400,False,
90c87eb4-d535-4196-9719-e275a8c41ff0,be quiet! Pure Power 9 CM,151.7,ATX,bronze,600,Semi,Black
bfcba03a-4ece-47ff-aeba-7383e1d74a76,Corsair CXM,159.54,ATX,bronze,750,Semi,
fc6bcbb6-5a9e-44a8-b460-f5a176db5a7d,EVGA SuperNOVA 550 G3,,ATX,gold,550,Full,
549d8c75-25c3-4142-8682-669fdf5d3969,SeaSonic FOCUS SGX,181.83,SFX,gold,650,Full,Black
0abb91fa-6589-4457-9a74-16eff4455538,EVGA 450 BV,,ATX,bronze,450,False,
99eaa6ed-d629-472a-9d39-72db9c1e5664,SeaSonic FOCUS GX-850 ATX 3.0,160.54,ATX,gold,850,Full,Black
eb647cb3-a16d-4328-8154-de2fde388fb9,Silverstone SX500-G,106.99,SFX,gold,500,Full,
12d2fbcd-064a-4d34-970e-1fb9a4c64416,PowerSpec PS 650BSM,,ATX,bronze,650,Semi,Black
1e4c4e6d-d281-4fb3-81da-ecc18f140a8d,EVGA SuperNOVA 850 G6,179.99,ATX,gold,850,Full,Black
4cbdbd7c-919a-49a6-87f8-fab2da49cf8d,SeaSonic PRIME TX-850,459.0,ATX,titanium,850,Full,Black
25e5502e-afa6-4e5d-adf2-ec5b851c666f,Corsair TX750M,,ATX,gold,750,Semi,Black
6028a8cc-d7e9-4d69-8471-405a7f39185c,SeaSonic FOCUS SPX (2021),194.99,SFX,platinum,750,Full,Black
bd9dd040-ef89-4512-983e-ea75b23e4027,Deepcool PF550 230V,,ATX,plus,550,False,Black
3a6b8cfd-4762-4ec1-8efc-30ddb28abaf4,Fractal Design Ion+ 560P,,ATX,platinum,560,Full,Black
8f055862-ee5a-483a-8219-fef5b10f9670,Rosewill HIVE S,,ATX,bronze,650,Full,
f1fbc4a3-6bf8-4fd1-9da6-e9afc7d9e1e8,Corsair CX500,249.99,ATX,bronze,500,False,
acab515c-e625-479b-8be9-94ffe6664413,Azza ARGB,64.98,ATX,bronze,650,False,Black
a6d7a8b7-ab6a-4c98-a6b5-3ec65066f949,be quiet! System Power 9,109.49,ATX,bronze,600,False,Black
cadc4970-1916-4b96-9871-cabb6efa9b0c,Super Flower Leadex V Platinum Pro,139.99,ATX,platinum,850,Full,White
b2ed37bb-b472-4e0c-911b-76ca59fda554,Deepcool DQ750-M-V2L,,ATX,gold,750,Full,Black / Green
08bec829-a7fb-4faf-91ba-4ffab57f0e68,Super Flower LEADEX VII XG,179.99,ATX,gold,850,Full,Black
e2d51905-0dba-4374-95d2-449e1b3cb871,SeaSonic FOCUS GX-1000 ATX 3.0,201.59,ATX,gold,1000,Full,Black
56e76caf-fa7a-4c18-9974-43355900344a,SHARKOON WPM Gold Zero 550,,ATX,gold,550,Semi,Black
9d93b953-7665-4144-a501-4627ae332a7a,Cooler Master MWE Gold V2 ATX3.0,189.99,ATX,gold,1050,Full,Black
ea77968c-873e-4655-8185-e34ffd5bc2c4,Corsair RM550x (2018),,ATX,gold,550,Full,Black / Silver
6d3bcc5f-22cf-4a70-aac1-9a59f6c35208,ADATA XPG PYLON,,ATX,bronze,750,False,Black
d8f06960-337e-426f-8db2-c2844ba0e0d6,Zalman ZM-600-GT,,ATX,bronze,600,Semi,
790ffe2a-c53b-4629-8a5f-51c8f5a43202,Cooler Master MWE Gold V2 ATX3.0,218.68,ATX,gold,1250,Full,Black
6293c696-4428-4c0b-8a20-20183a1a4913,SeaSonic FOCUS Plus 550 Gold,,ATX,gold,550,Full,
5a27b0ed-2a8e-4cac-809b-12a6320f709e,Fractal Design Ion Gold,,ATX,gold,550,Full,Black
ad3978e5-c001-4a25-a0ff-00971691dfc1,Thermaltake Smart BM3,79.98,ATX,bronze,750,Semi,Black
8e484435-9899-4e29-902a-2e56a7ff8534,FSP Group Hydro GE,89.99,ATX,gold,550,Full,
7a9507b0-a935-48b0-a204-5ff1875a723b,Thermaltake Toughpower SFX 600W Gold,160.43,SFX,gold,600,Full,Black
618e7bf4-87ad-420b-ae91-7b177a627584,Gigabyte AORUS P GM,167.59,ATX,gold,850,Full,Black / Silver
6f659113-50dd-4cf9-b725-a12786b5738f,Super Flower Leadex Titanium,319.99,ATX,titanium,1000,Full,Black
